schlcode,classid,c_size,classize,avgverb,avgmath,instrument,avg4_verb,avg4_math
41363,3,107,35,85.46,76.74,35.666666666666664,72.99999898887542,74.9999988050346
41364,1,120,36,80.33,80.23,40.0,76.99999985604916,76.00000013871626
41364,2,120,36,74.53,78.18,40.0,76.99999985604916,76.00000013871626
41364,3,120,37,75.86,67.72,40.0,76.99999985604916,76.00000013871626
41365,1,47,36,67.0,64.0,23.5,60.83500099182129,54.7904267006732
41366,1,84,37,79.5,76.41,28.0,81.65607070922852,78.07140444036116
41366,2,84,36,75.71,71.38,28.0,81.65607070922852,78.07140444036116
41367,1,127,31,82.43,71.18,31.75,78.99999878469822,74.00000067516766
41367,2,127,33,82.73,78.77,31.75,78.99999878469822,74.00000067516766
41367,3,127,29,82.36,80.12,31.75,78.99999878469822,74.00000067516766
41367,4,127,34,83.9,81.66,31.75,78.99999878469822,74.00000067516766
41368,1,84,37,77.19,71.24,28.0,78.00000048698263,79.99999837672456
41368,2,84,36,75.19,73.24,28.0,78.00000048698263,79.99999837672456
41369,2,122,31,80.64,73.75,30.5,76.89547268849499,74.61367884222066
41369,3,122,30,85.53,79.41,30.5,76.89547268849499,74.61367884222066
41369,1,122,34,82.96971,78.00172,30.5,76.89547268849499,74.61367884222066
41370,1,30,30,83.11,75.57,30.0,79.08999633789062,67.08999633789062
41371,1,39,39,79.64,73.31,39.0,70.12000274658203,69.33000183105469
41381,1,66,33,62.38,66.56,33.0,61.99999947743873,66.00000111897786
41381,2,66,33,63.77,53.5,33.0,61.99999947743873,66.00000111897786
41382,2,121,40,72.91,68.32,30.25,72.55406308174133,69.46504958952316
41382,3,121,41,74.44,68.44,30.25,72.55406308174133,69.46504958952316
41382,1,121,40,74.54405,70.25889,30.25,72.55406308174133,69.46504958952316
41383,1,177,35,77.39,80.45,35.4,81.00000078924771,79.99999902762619
41383,2,177,36,80.06,81.69,35.4,81.00000078924771,79.99999902762619
41383,3,177,36,79.34,77.69,35.4,81.00000078924771,79.99999902762619
41383,4,177,34,74.73,77.55,35.4,81.00000078924771,79.99999902762619
41383,5,177,36,79.97,72.58,35.4,81.00000078924771,79.99999902762619
41384,2,78,32,81.15,76.0,39.0,82.00000073832851,78.999999507781
41385,1,160,40,75.05,75.85,40.0,77.00000017471896,70.00000119565138
41385,2,160,40,78.8,71.03,40.0,77.00000017471896,70.00000119565138
41385,3,160,40,78.6,72.15,40.0,77.00000017471896,70.00000119565138
41385,4,160,40,78.62,72.41,40.0,77.00000017471896,70.00000119565138
41390,1,120,36,82.69,83.03,40.0,79.4034772126571,72.98847803862199
41390,2,120,39,83.45,83.25,40.0,79.4034772126571,72.98847803862199
41390,3,120,35,82.845,86.11692,40.0,79.4034772126571,72.98847803862199
41391,1,113,36,75.33,68.83,37.666666666666664,73.29661855563312,68.37351847681506
41391,2,113,38,76.58,70.08,37.666666666666664,73.29661855563312,68.37351847681506
41391,3,113,39,79.09,74.09,37.666666666666664,73.29661855563312,68.37351847681506
41392,1,56,26,57.45,54.91,28.0,55.08617157631732,56.170000076293945
41392,2,56,30,67.27,64.39,28.0,55.08617157631732,56.170000076293945
41394,2,60,30,83.26,76.85,30.0,78.44054674122431,81.71746321127448
41394,1,60,30,78.82072,79.108925,30.0,78.44054674122431,81.71746321127448
41397,1,31,31,84.23,82.28,31.0,79.45999908447266,75.04000091552734
41398,1,35,35,74.72,59.69,35.0,67.96666463216145,58.095804768223914
41399,1,68,30,79.9,74.86,34.0,76.00000052616514,76.00000236774314
41399,2,68,28,78.39,74.46,34.0,76.00000052616514,76.00000236774314
41400,2,94,30,71.5,64.37,31.333333333333332,78.57886850608969,74.40650882361071
41400,3,94,31,78.78,68.79,31.333333333333332,78.57886850608969,74.40650882361071
41400,1,94,33,80.898,73.67709,31.333333333333332,78.57886850608969,74.40650882361071
41402,2,120,36,75.79,65.68,40.0,75.78562000369237,71.9743797365299
41402,3,120,37,77.15,71.58,40.0,75.78562000369237,71.9743797365299
41402,1,120,39,80.87211,78.09684,40.0,75.78562000369237,71.9743797365299
41403,1,21,21,76.25,76.1,21.0,62.84000015258789,60.47999954223633
41406,1,85,37,60.62,55.97,28.333333333333332,58.00000006935813,51.99999858214792
41406,2,85,36,58.73,53.08,28.333333333333332,58.00000006935813,51.99999858214792
41407,1,153,40,81.97,74.61,38.25,78.21618270874023,76.0191091128758
41407,3,153,36,79.39,68.47,38.25,78.21618270874023,76.0191091128758
41407,4,153,39,73.53,66.57,38.25,78.21618270874023,76.0191091128758
41407,2,153,38,76.82412,70.19457,38.25,78.21618270874023,76.0191091128758
41408,1,73,37,70.62,67.21,36.5,63.78237384860798,61.304746336856134
41408,2,73,36,69.438126,64.903435,36.5,63.78237384860798,61.304746336856134
41409,1,117,38,80.11,82.45,39.0,79.8860013961792,82.16098597020279
41409,2,117,34,82.41,86.07,39.0,79.8860013961792,82.16098597020279
41409,3,117,35,82.94,79.88,39.0,79.8860013961792,82.16098597020279
41411,1,29,29,75.52,62.7,29.0,67.0,63.0
41413,1,96,32,65.81,67.88,32.0,63.48494604010331,55.16718796888987
41413,2,96,33,76.63,69.53,32.0,63.48494604010331,55.16718796888987
41413,3,96,31,70.54581,66.54452,32.0,63.48494604010331,55.16718796888987
41415,1,63,34,77.52,76.88,31.5,74.125,71.03999710083008
41415,2,63,29,74.93,71.37,31.5,74.125,71.03999710083008
41417,2,79,40,68.19,60.22,39.5,78.93999862670898,74.98352265693772
41417,1,79,39,78.41125,68.2525,39.5,78.93999862670898,74.98352265693772
41418,1,60,30,82.71,76.82,30.0,77.01208305358887,74.83056543914365
41419,1,34,34,71.65,58.81,34.0,77.99999716622489,75.9999982561384
41420,1,104,35,72.52,68.33,34.666666666666664,66.11579767862956,66.54242978777204
41420,2,104,34,68.5,71.29,34.666666666666664,66.11579767862956,66.54242978777204
41420,3,104,35,72.178185,70.63545,34.666666666666664,66.11579767862956,66.54242978777204
41421,1,23,23,51.23,42.32,23.0,57.900001525878906,55.04999923706055
41423,1,102,34,80.4,76.57,34.0,77.52872799960049,75.99981724450348
41423,3,102,37,85.61,79.81,34.0,77.52872799960049,75.99981724450348
41423,2,102,33,79.938385,74.60613,34.0,77.52872799960049,75.99981724450348
41424,1,55,28,72.91,73.14,27.5,67.80704923535957,66.64294821317078
41424,2,55,27,77.09,62.73,27.5,67.80704923535957,66.64294821317078
41425,1,116,35,70.59,65.61,38.666666666666664,72.99999762641059,64.00000138716264
41425,2,116,36,76.31,70.31,38.666666666666664,72.99999762641059,64.00000138716264
41425,3,116,35,76.66,65.52,38.666666666666664,72.99999762641059,64.00000138716264
41426,1,105,31,81.81,77.0,35.0,82.00000155869351,84.9999995808025
41426,2,105,27,84.1,77.87,35.0,82.00000155869351,84.9999995808025
41426,3,105,31,84.1,81.83,35.0,82.00000155869351,84.9999995808025
41427,1,51,24,61.95,57.33,25.5,59.56128164438101,57.777999305725096
41427,2,51,27,62.04565,52.568695,25.5,59.56128164438101,57.777999305725096
41431,1,96,32,83.48,73.65,32.0,80.9594463772244,74.41749827067058
41431,2,96,33,78.52,78.19,32.0,80.9594463772244,74.41749827067058
41431,3,96,31,76.77,64.47,32.0,80.9594463772244,74.41749827067058
41432,1,69,33,77.37,74.67,34.5,78.0,74.00000037521612
41432,2,69,36,73.94,68.79,34.5,78.0,74.00000037521612
41433,1,76,37,77.38,85.87,38.0,81.42923149695763,76.06074683345966
41433,2,76,39,77.15,79.39,38.0,81.42923149695763,76.06074683345966
41434,1,116,39,73.74,59.71,38.666666666666664,72.00000080309417,65.99999918836228
41434,2,116,40,66.68,56.32,38.666666666666664,72.00000080309417,65.99999918836228
41434,3,116,37,72.61,62.3,38.666666666666664,72.00000080309417,65.99999918836228
41435,1,111,31,79.71,79.55,37.0,76.0,70.00000073832851
41435,2,111,36,77.57,72.17,37.0,76.0,70.00000073832851
41435,3,111,32,86.16,76.13,37.0,76.0,70.00000073832851
41436,1,120,39,80.43,79.97,40.0,76.00000044878792,73.00000010670482
41436,2,120,41,75.32,74.24,40.0,76.00000044878792,73.00000010670482
41436,3,120,40,77.68,72.16,40.0,76.00000044878792,73.00000010670482
41437,1,61,31,77.03,74.14,30.5,73.11048323108304,74.11387055920017
41437,2,61,30,79.55,73.72,30.5,73.11048323108304,74.11387055920017
41440,1,80,40,77.42,65.42,40.0,74.91463780057603,73.87323825460085
41440,2,80,40,79.55,73.22,40.0,74.91463780057603,73.87323825460085
41441,1,86,38,68.49,58.57,28.666666666666668,72.99999964922324,71.00000201696638
41441,2,86,38,78.35,69.18,28.666666666666668,72.99999964922324,71.00000201696638
41442,2,76,34,70.58,60.92,38.0,72.84095219203404,60.92499923706055
41442,1,76,33,82.71048,79.4432,38.0,72.84095219203404,60.92499923706055
